CODIGO;NOMBRE 
42174;Sotillo del Rincón
42175;Suellacabras
42176;Tajahuerce
42177;Tajueco
42178;Talveila
42181;Tardelcuende
42182;Taroda
42183;Tejado
42184;Torlengua
42185;Torreblacos
42187;Torrubia de Soria
42188;Trévago
42189;Ucero
42190;Vadillo
42191;Valdeavellano de Tera
42192;Valdegeña
42193;Valdelagua del Cerro
42194;Valdemaluque
42195;Valdenebro
42196;Valdeprado
42197;Valderrodilla
42198;Valtajeros
42200;Velamazán
42201;Velilla de la Sierra
42202;Velilla de los Ajos
42204;Viana de Duero
42205;Villaciervos
42206;Villanueva de Gormaz
42207;Villar del Ala
42208;Villar del Campo
42209;Villar del Río
42211;Villares de Soria, Los
42212;Villasayas
42213;Villaseca de Arciel
42215;Vinuesa
42216;Vizmanos
42217;Vozmediano
42218;Yanguas
42219;Yelo
43001;Aiguamúrcia
43002;Albinyana
43003;Albiol, L'
43004;Alcanar
43005;Alcover
43904;Aldea, L'
43006;Aldover
43007;Aleixar, L'
43008;Alfara de Carles
43009;Alforja
43010;Alió
43011;Almoster
43012;Altafulla
43013;Ametlla de Mar, L'
43906;Ampolla, L'
43014;Amposta
43016;Arboç, L'
43015;Arbolí
43017;Argentera, L'
43018;Arnes
43019;Ascó
43020;Banyeres del Penedès
43021;Barberà de la Conca
43022;Batea
43023;Bellmunt del Priorat
43024;Bellvei
43025;Benifallet
43026;Benissanet
43027;Bisbal de Falset, La
43028;Bisbal del Penedès, La
43029;Blancafort
43030;Bonastre
43031;Borges del Camp, Les
43032;Bot
43033;Botarell
43034;Bràfim
43035;Cabacés
43036;Cabra del Camp
43037;Calafell
43903;Camarles
43038;Cambrils
43907;Canonja, La
43039;Capafonts
43040;Capçanes
43041;Caseres
43042;Castellvell del Camp
43043;Catllar, El
43045;Colldejou
43046;Conesa
43047;Constantí
43048;Corbera d'Ebre
43049;Cornudella de Montsant
43050;Creixell
43051;Cunit
43901;Deltebre
43053;Duesaigües
43054;Espluga de Francolí, L'
43055;Falset
43056;Fatarella, La
43057;Febró, La
43058;Figuera, La
43059;Figuerola del Camp
43060;Flix
43061;Forès
43062;Freginals
43063;Galera, La
43064;Gandesa
43065;Garcia
43066;Garidells, Els
43067;Ginestar
43068;Godall
43069;Gratallops
43070;Guiamets, Els
43071;Horta de Sant Joan
43072;Lloar, El
43073;Llorac
43074;Llorenç del Penedès
43076;Marçà
43075;Margalef
43077;Mas de Barberans
43078;Masdenverge
43079;Masllorenç
43080;Masó, La
43081;Maspujols
43082;Masroig, El
43083;Milà, El
43084;Miravet
43085;Molar, El
43086;Montblanc
43088;Montbrió del Camp
43089;Montferri
43090;Montmell, El
43091;Mont-ral
43092;Mont-roig del Camp
43093;Móra d'Ebre
43094;Móra la Nova
43095;Morell, El
43096;Morera de Montsant, La
43097;Nou de Gaià, La
43098;Nulles
43100;Pallaresos, Els
43099;Palma d'Ebre, La
43101;Passanant i Belltall
43102;Paüls
43103;Perafort
43104;Perelló, El
43105;Piles, Les
43106;Pinell de Brai, El
43107;Pira
43108;Pla de Santa Maria, El
43109;Pobla de Mafumet, La
43110;Pobla de Massaluca, La
43111;Pobla de Montornès, La
43112;Poboleda
43113;Pont d'Armentera, El
43141;Pontils
43114;Porrera
43115;Pradell de la Teixeta
43116;Prades
43117;Prat de Comte
43118;Pratdip
43119;Puigpelat
43120;Querol
43121;Rasquera
43122;Renau
43123;Reus
43124;Riba, La
43125;Riba-roja d'Ebre
43126;Riera de Gaià, La
43127;Riudecanyes
43128;Riudecols
43129;Riudoms
43130;Rocafort de Queralt
43131;Roda de Berà
43132;Rodonyà
43133;Roquetes
43134;Rourell, El
43135;Salomó
43905;Salou
43136;Sant Carles de la Ràpita
43137;Sant Jaume dels Domenys
43902;Sant Jaume d'Enveja
43138;Santa Bàrbara
43139;Santa Coloma de Queralt
43140;Santa Oliva
43142;Sarral
43143;Savallà del Comtat
43144;Secuita, La
43145;Selva del Camp, La
43146;Senan
43044;Sénia, La
43147;Solivella
43148;Tarragona
43149;Tivenys
43150;Tivissa
43151;Torre de Fontaubella, La
43152;Torre de l'Espanyol, La
43153;Torredembarra
43154;Torroja del Priorat
43155;Tortosa
43156;Ulldecona
43157;Ulldemolins
43158;Vallclara
43159;Vallfogona de Riucorb
43160;Vallmoll
43161;Valls
43162;Vandellòs i l'Hospitalet de l'Infant
43163;Vendrell, El
43164;Vespella de Gaià
43165;Vilabella
43175;Vilalba dels Arcs
43166;Vilallonga del Camp
43168;Vilanova de Prades
43167;Vilanova d'Escornalbou
43169;Vilaplana
43170;Vila-rodona
43171;Vila-seca
43172;Vilaverd
43173;Vilella Alta, La
43174;Vilella Baixa, La
43176;Vimbodí i Poblet
43177;Vinebre
43178;Vinyols i els Arcs
43052;Xerta
44001;Ababuj
44002;Abejuela
44003;Aguatón
44004;Aguaviva
44005;Aguilar del Alfambra
44006;Alacón
44007;Alba
44008;Albalate del Arzobispo
44009;Albarracín
44010;Albentosa
44011;Alcaine
44012;Alcalá de la Selva
44013;Alcañiz
44014;Alcorisa
44016;Alfambra
44017;Aliaga
44021;Allepuz
44022;Alloza
44023;Allueva
44018;Almohaja
44019;Alobras
44020;Alpeñés
44024;Anadón
44025;Andorra
44026;Arcos de las Salinas
44027;Arens de Lledó
44028;Argente
44029;Ariño
44031;Azaila
44032;Bádenas
44033;Báguena
44034;Bañón
44035;Barrachina
44036;Bea
44037;Beceite
44039;Bello
44038;Belmonte de San José
44040;Berge
44041;Bezas
44042;Blancas
44043;Blesa
44044;Bordón
44045;Bronchales
44046;Bueña
44047;Burbáguena
44048;Cabra de Mora
44049;Calaceite
44050;Calamocha
44051;Calanda
44052;Calomarde
44053;Camañas
44054;Camarena de la Sierra
44055;Camarillas
44056;Caminreal
44059;Cantavieja
44060;Cañada de Benatanduz
44061;Cañada de Verich, La
44062;Cañada Vellida
44063;Cañizar del Olivar
44064;Cascante del Río
44065;Castejón de Tornos
44066;Castel de Cabra
44070;Castellar, El
44071;Castellote
44067;Castelnou
44068;Castelserás
44074;Cedrillas
44075;Celadas
44076;Cella
44077;Cerollera, La
44080;Codoñera, La
44082;Corbalán
44084;Cortes de Aragón
44085;Cosa
44086;Cretas
44087;Crivillén
44088;Cuba, La
44089;Cubla
44090;Cucalón
44092;Cuervo, El
44093;Cuevas de Almudén
44094;Cuevas Labradas
44096;Ejulve
44097;Escorihuela
44099;Escucha
44100;Estercuel
44101;Ferreruela de Huerva
44102;Fonfría
44103;Formiche Alto
44105;Fórnoles
44106;Fortanete
44107;Foz-Calanda
44108;Fresneda, La
44109;Frías de Albarracín
44110;Fuenferrada
44111;Fuentes Calientes
44112;Fuentes Claras
44113;Fuentes de Rubielos
44114;Fuentespalda
44115;Galve
44116;Gargallo
44117;Gea de Albarracín
44118;Ginebrosa, La
44119;Griegos
44120;Guadalaviar
44121;Gúdar
44122;Híjar
44123;Hinojosa de Jarque
44124;Hoz de la Vieja, La
44125;Huesa del Común
44126;Iglesuela del Cid, La
44127;Jabaloyas
44128;Jarque de la Val
44129;Jatiel
44130;Jorcas
44131;Josa
44132;Lagueruela
44133;Lanzuela
44135;Libros
44136;Lidón
44137;Linares de Mora
44141;Lledó
44138;Loscos
44142;Maicas
44143;Manzanera
44144;Martín del Río
44145;Mas de las Matas
44146;Mata de los Olmos, La
44147;Mazaleón
44148;Mezquita de Jarque
44149;Mirambel
44150;Miravete de la Sierra
44151;Molinos
44152;Monforte de Moyuela
44153;Monreal del Campo
44154;Monroyo
44155;Montalbán
44156;Monteagudo del Castillo
44157;Monterde de Albarracín
44158;Mora de Rubielos
44159;Moscardón
44160;Mosqueruela
44161;Muniesa
44163;Noguera de Albarracín
44164;Nogueras
44165;Nogueruelas
44167;Obón
44168;Odón
44169;Ojos Negros
44171;Olba
44172;Oliete
44173;Olmos, Los
44174;Orihuela del Tremedal
44175;Orrios
44176;Palomar de Arroyos
44177;Pancrudo
44178;Parras de Castellote, Las
44179;Peñarroya de Tastavins
44180;Peracense
44181;Peralejos
44182;Perales del Alfambra
44183;Pitarque
44184;Plou
44185;Pobo, El
44187;Portellada, La
44189;Pozondón
44190;Pozuel del Campo
44191;Puebla de Híjar, La
44192;Puebla de Valverde, La
44193;Puertomingalvo
44194;Ráfales
44195;Rillo
44196;Riodeva
44197;Ródenas
44198;Royuela
44199;Rubiales
44200;Rubielos de la Cérida
44201;Rubielos de Mora
44203;Salcedillo
44204;Saldón
44205;Samper de Calanda
44206;San Agustín
44207;San Martín del Río
44208;Santa Cruz de Nogueras
44209;Santa Eulalia
44210;Sarrión
44211;Segura de los Baños
44212;Seno
44213;Singra
44215;Terriente
44216;Teruel
44217;Toril y Masegoso
44218;Tormón
44219;Tornos
44220;Torralba de los Sisones
44223;Torre de Arcas
44224;Torre de las Arcas
44225;Torre del Compte
44227;Torre los Negros
44221;Torrecilla de Alcañiz
44222;Torrecilla del Rebollar
44226;Torrelacárcel
44228;Torremocha de Jiloca
44229;Torres de Albarracín
44230;Torrevelilla
44231;Torrijas
44232;Torrijo del Campo
44234;Tramacastiel
44235;Tramacastilla
44236;Tronchón
44237;Urrea de Gaén
44238;Utrillas
44239;Valacloche
44240;Valbona
44241;Valdealgorfa
44243;Valdecuenca
44244;Valdelinares
44245;Valdeltormo
44246;Valderrobres
44247;Valjunquera
44249;Vallecillo, El
44250;Veguillas de la Sierra
44251;Villafranca del Campo
44252;Villahermosa del Campo
44256;Villanueva del Rebollar de la Sierra
44257;Villar del Cobo
44258;Villar del Salz
44260;Villarluengo
44261;Villarquemado
44262;Villarroya de los Pinares
44263;Villastar
44264;Villel
44265;Vinaceite
44266;Visiedo
44267;Vivel del Río Martín
44268;Zoma, La
45001;Ajofrín
45002;Alameda de la Sagra
45003;Albarreal de Tajo
45004;Alcabón
45005;Alcañizo
45006;Alcaudete de la Jara
45007;Alcolea de Tajo
45008;Aldea en Cabo
45009;Aldeanueva de Barbarroya
45010;Aldeanueva de San Bartolomé
45011;Almendral de la Cañada
45012;Almonacid de Toledo
45013;Almorox
45014;Añover de Tajo
45015;Arcicóllar
45016;Argés
45017;Azután
45018;Barcience
45019;Bargas
45020;Belvís de la Jara
45021;Borox
45022;Buenaventura
45023;Burguillos de Toledo
45024;Burujón
45025;Cabañas de la Sagra
45026;Cabañas de Yepes
45027;Cabezamesada
45028;Calera y Chozas
45029;Caleruela
45030;Calzada de Oropesa
45031;Camarena
45032;Camarenilla
45033;Campillo de la Jara, El
45034;Camuñas
45035;Cardiel de los Montes
45036;Carmena
45037;Carpio de Tajo, El
45038;Carranque
45039;Carriches
45040;Casar de Escalona, El
45041;Casarrubios del Monte
45042;Casasbuenas
45043;Castillo de Bayuela
45045;Cazalegas
45046;Cebolla
45047;Cedillo del Condado
45048;Cerralbos, Los
45049;Cervera de los Montes
45056;Chozas de Canales
45057;Chueca
45050;Ciruelos
45051;Cobeja
45052;Cobisa
45053;Consuegra
45054;Corral de Almaguer
45055;Cuerva
45058;Domingo Pérez
45059;Dosbarrios
45060;Erustes
45061;Escalona
45062;Escalonilla
45063;Espinoso del Rey
45064;Esquivias
45065;Estrella, La
45066;Fuensalida
45067;Gálvez
45068;Garciotum
45069;Gerindote
45070;Guadamur
45071;Guardia, La
45072;Herencias, Las
45073;Herreruela de Oropesa
45074;Hinojosa de San Vicente
45075;Hontanar
45076;Hormigos
45077;Huecas
45078;Huerta de Valdecarábanos
45079;Iglesuela del Tiétar, La
45080;Illán de Vacas
45081;Illescas
45082;Lagartera
45083;Layos
45084;Lillo
45085;Lominchar
45086;Lucillos
45087;Madridejos
45088;Magán
45089;Malpica de Tajo
45090;Manzaneque
45091;Maqueda
45092;Marjaliza
45093;Marrupe
45094;Mascaraque
45095;Mata, La
45096;Mazarambroz
45097;Mejorada
45098;Menasalbas
45099;Méntrida
45100;Mesegar de Tajo
45101;Miguel Esteban
45102;Mocejón
45103;Mohedas de la Jara
45104;Montearagón
45105;Montesclaros
45106;Mora
45107;Nambroca
45108;Nava de Ricomalillo, La
45109;Navahermosa
45110;Navalcán
45111;Navalmoralejo
45112;Navalmorales, Los
45113;Navalucillos, Los
45114;Navamorcuende
45115;Noblejas
45116;Noez
45117;Nombela
45118;Novés
45119;Numancia de la Sagra
45120;Nuño Gómez
45121;Ocaña
45122;Olías del Rey
45123;Ontígola
45124;Orgaz
45125;Oropesa
45126;Otero
45127;Palomeque
45128;Pantoja
45129;Paredes de Escalona
45130;Parrillas
45131;Pelahustán
45132;Pepino
45133;Polán
45134;Portillo de Toledo
45135;Puebla de Almoradiel, La
45136;Puebla de Montalbán, La
45137;Pueblanueva, La
45138;Puente del Arzobispo, El
45139;Puerto de San Vicente
45140;Pulgar
45141;Quero
45142;Quintanar de la Orden
45143;Quismondo
45144;Real de San Vicente, El
45145;Recas
45146;Retamoso de la Jara
45147;Rielves
45148;Robledo del Mazo
45149;Romeral, El
45150;San Bartolomé de las Abiertas
45151;San Martín de Montalbán
45152;San Martín de Pusa
45153;San Pablo de los Montes
45154;San Román de los Montes
45155;Santa Ana de Pusa
45156;Santa Cruz de la Zarza
45157;Santa Cruz del Retamar
45158;Santa Olalla
45901;Santo Domingo-Caudilla
45159;Sartajada
45160;Segurilla
45161;Seseña
45162;Sevilleja de la Jara
45163;Sonseca
45164;Sotillo de las Palomas
45165;Talavera de la Reina
45166;Tembleque
45167;Toboso, El
45168;Toledo
45169;Torralba de Oropesa
45171;Torre de Esteban Hambrán, La
45170;Torrecilla de la Jara
45172;Torrico
45173;Torrijos
45174;Totanés
45175;Turleque
45176;Ugena
45177;Urda
45179;Valdeverdeja
45180;Valmojado
45181;Velada
45182;Ventas con Peña Aguilera, Las
45183;Ventas de Retamosa, Las
45184;Ventas de San Julián, Las
45186;Villa de Don Fadrique, La
45185;Villacañas
45187;Villafranca de los Caballeros
45188;Villaluenga de la Sagra
45189;Villamiel de Toledo
45190;Villaminaya
45191;Villamuelas
45192;Villanueva de Alcardete
45193;Villanueva de Bogas
45194;Villarejo de Montalbán
45195;Villarrubia de Santiago
45196;Villaseca de la Sagra
45197;Villasequilla
45198;Villatobas
45199;Viso de San Juan, El
45200;Yébenes, Los
45201;Yeles
45202;Yepes
45203;Yuncler
45204;Yunclillos
45205;Yuncos
46001;Ademuz
46002;Ador
46004;Agullent
46042;Aielo de Malferit
46043;Aielo de Rugat
46005;Alaquàs
46006;Albaida
46007;Albal
46008;Albalat de la Ribera
46009;Albalat dels Sorells
46010;Albalat dels Tarongers
46011;Alberic
46012;Alborache
46013;Alboraia/Alboraya
46014;Albuixech
46016;Alcàntera de Xúquer
46015;Alcàsser
46018;Alcublas
46020;Alcúdia de Crespins, l'
46019;Alcúdia, l'
46021;Aldaia
46022;Alfafar
46024;Alfara de la Baronia
46025;Alfara del Patriarca
46026;Alfarp
46027;Alfarrasí
46023;Alfauir
46028;Algar de Palancia
46029;Algemesí
46030;Algímia d'Alfara
46031;Alginet
46032;Almàssera
46033;Almiserà
46034;Almoines
46035;Almussafes
46036;Alpuente
46037;Alqueria de la Comtessa, l'
46017;Alzira
46038;Andilla
46039;Anna
46040;Antella
46041;Aras de los Olmos
46003;Atzeneta d'Albaida
46044;Ayora
46046;Barx
46045;Barxeta
46047;Bèlgida
46048;Bellreguard
46049;Bellús
46050;Benagéber
46051;Benaguasil
46052;Benavites
46053;Beneixida
46054;Benetússer
46055;Beniarjó
46056;Beniatjar
46057;Benicolet
46904;Benicull de Xúquer
46060;Benifaió
46059;Benifairó de la Valldigna
46058;Benifairó de les Valls
46061;Beniflá
46062;Benigànim
46063;Benimodo
46064;Benimuslem
46065;Beniparrell
46066;Benirredrà
46067;Benissanó
46068;Benissoda
46069;Benissuera
46070;Bétera
46071;Bicorp
46072;Bocairent
46073;Bolbaite
46074;Bonrepòs i Mirambell
46075;Bufali
46076;Bugarra
46077;Buñol
46078;Burjassot
46079;Calles
46080;Camporrobles
46081;Canals
46082;Canet d'En Berenguer
46083;Carcaixent
46084;Càrcer
46085;Carlet
46086;Carrícola
46087;Casas Altas
46088;Casas Bajas
46089;Casinos
46090;Castelló de Rugat
46091;Castellonet de la Conquesta
46092;Castielfabib
46093;Catadau
46094;Catarroja
46095;Caudete de las Fuentes
46096;Cerdà
46107;Chella
46106;Chelva
46108;Chera
46109;Cheste
46111;Chiva
46112;Chulilla
46097;Cofrentes
46098;Corbera
46099;Cortes de Pallás
46100;Cotes
46105;Cullera
46113;Daimús
46114;Domeño
46115;Dos Aguas
46116;Eliana, l'
46117;Emperador
46118;Enguera
46119;Ènova, l'
46120;Estivella
46121;Estubeny
46122;Faura
46123;Favara
46126;Foios
46128;Font de la Figuera, la
46127;Font d'En Carròs, la
46124;Fontanars dels Alforins
46125;Fortaleny
46129;Fuenterrobles
46131;Gandia
46902;Gátova
46130;Gavarda
46132;Genovés, el
46133;Gestalgar
46134;Gilet
46135;Godella
46136;Godelleta
46137;Granja de la Costera, la
46138;Guadasséquies
46139;Guadassuar
46140;Guardamar de la Safor
46141;Higueruelas
46142;Jalance
46144;Jarafuel
46154;Llanera de Ranes
46155;Llaurí
46147;Llíria
46152;Llocnou de la Corona
46153;Llocnou de Sant Jeroni
46151;Llocnou d'En Fenollet
46156;Llombai
46157;Llosa de Ranes, la
46150;Llutxent
46148;Loriguilla
46149;Losa del Obispo
46158;Macastre
46159;Manises
46160;Manuel
46161;Marines
46162;Massalavés
46163;Massalfassar
46164;Massamagrell
46165;Massanassa
46166;Meliana
46167;Millares
46168;Miramar
46169;Mislata
46170;Mogente/Moixent
46171;Moncada
46173;Montaverner
46174;Montesa
46175;Montitxelvo/Montichelvo
46176;Montroi/Montroy
46172;Montserrat
46177;Museros
46178;Nàquera/Náquera
46179;Navarrés
46180;Novelé/Novetlè
46181;Oliva
46183;Olleria, l'
46182;Olocau
46184;Ontinyent
46185;Otos
46186;Paiporta
46187;Palma de Gandía
46188;Palmera
46189;Palomar, el
46190;Paterna
46191;Pedralba
46192;Petrés
46193;Picanya
46194;Picassent
46195;Piles
46196;Pinet
46199;Pobla de Farnals, la
46202;Pobla de Vallbona, la
46200;Pobla del Duc, la
46203;Pobla Llarga, la
46197;Polinyà de Xúquer
46198;Potries
46205;Puçol
46201;Puebla de San Miguel
46204;Puig de Santa Maria, el
46101;Quart de les Valls
46102;Quart de Poblet
46103;Quartell
46104;Quatretonda
46206;Quesa
46207;Rafelbunyol
46208;Rafelcofer
46209;Rafelguaraf
46210;Ráfol de Salem
46212;Real
46211;Real de Gandia, el
46213;Requena
46214;Riba-roja de Túria
46215;Riola
46216;Rocafort
46217;Rotglà i Corberà
46218;Rótova
46219;Rugat
46220;Sagunto/Sagunt
46221;Salem
46903;San Antonio de Benagéber
46222;Sant Joanet
46223;Sedaví
46224;Segart
46225;Sellent
46226;Sempere
46227;Senyera
46228;Serra
46229;Siete Aguas
46230;Silla
46231;Simat de la Valldigna
46232;Sinarcas
46233;Sollana
46234;Sot de Chera
46235;Sueca
46236;Sumacàrcer
46237;Tavernes Blanques
46238;Tavernes de la Valldigna
46239;Teresa de Cofrentes
46240;Terrateig
46241;Titaguas
46242;Torrebaja
46243;Torrella
46244;Torrent
46245;Torres Torres
46246;Tous
46247;Tuéjar
46248;Turís
46249;Utiel
46250;València
46251;Vallada
46252;Vallanca
46253;Vallés
46254;Venta del Moro
46255;Vilallonga/Villalonga
46256;Vilamarxant
46257;Villanueva de Castellón
46258;Villar del Arzobispo
46259;Villargordo del Cabriel
46260;Vinalesa
46145;Xàtiva
46143;Xeraco
46146;Xeresa
46110;Xirivella
46261;Yátova
46262;Yesa, La
46263;Zarra
47001;Adalia
47002;Aguasal
47003;Aguilar de Campos
47004;Alaejos
47005;Alcazarén
47006;Aldea de San Miguel
47007;Aldeamayor de San Martín
47008;Almenara de Adaja
47009;Amusquillo
47010;Arroyo de la Encomienda
47011;Ataquines
47012;Bahabón
47013;Barcial de la Loma
47014;Barruelo del Valle
47015;Becilla de Valderaduey
47016;Benafarces
47017;Bercero
47018;Berceruelo
47019;Berrueces
47020;Bobadilla del Campo
47021;Bocigas
47022;Bocos de Duero
47023;Boecillo
47024;Bolaños de Campos
47025;Brahojos de Medina
47026;Bustillo de Chaves
47027;Cabezón de Pisuerga
47028;Cabezón de Valderaduey
47029;Cabreros del Monte
47030;Campaspero
47031;Campillo, El
47032;Camporredondo
47033;Canalejas de Peñafiel
47034;Canillas de Esgueva
47035;Carpio
47036;Casasola de Arión
47037;Castrejón de Trabancos
47038;Castrillo de Duero
47039;Castrillo-Tejeriego
47040;Castrobol
47041;Castrodeza
47042;Castromembibre
47043;Castromonte
47044;Castronuevo de Esgueva
47045;Castronuño
47046;Castroponce
47047;Castroverde de Cerrato
47048;Ceinos de Campos
47049;Cervillego de la Cruz
47050;Cigales
47051;Ciguñuela
47052;Cistérniga
47053;Cogeces de Íscar
47054;Cogeces del Monte
47055;Corcos
47056;Corrales de Duero
47057;Cubillas de Santa Marta
47058;Cuenca de Campos
47059;Curiel de Duero
47060;Encinas de Esgueva
47061;Esguevillas de Esgueva
47062;Fombellida
47063;Fompedraza
47064;Fontihoyuelo
47065;Fresno el Viejo
47066;Fuensaldaña
47067;Fuente el Sol
47068;Fuente-Olmedo
47069;Gallegos de Hornija
47070;Gatón de Campos
47071;Geria
47073;Herrín de Campos
47074;Hornillos de Eresma
47075;Íscar
47076;Laguna de Duero
47077;Langayo
47079;Llano de Olmedo
47078;Lomoviejo
47080;Manzanillo
47081;Marzales
47082;Matapozuelos
47083;Matilla de los Caños
47084;Mayorga
47086;Medina de Rioseco
47085;Medina del Campo
47087;Megeces
47088;Melgar de Abajo
47089;Melgar de Arriba
47090;Mojados
47091;Monasterio de Vega
47092;Montealegre de Campos
47093;Montemayor de Pililla
47094;Moral de la Reina
47095;Moraleja de las Panaderas
47096;Morales de Campos
47097;Mota del Marqués
47098;Mucientes
47099;Mudarra, La
47100;Muriel
47101;Nava del Rey
47102;Nueva Villa de las Torres
47103;Olivares de Duero
47104;Olmedo
47105;Olmos de Esgueva
47106;Olmos de Peñafiel
47109;Palazuelo de Vedija
47110;Parrilla, La
47111;Pedraja de Portillo, La
47112;Pedrajas de San Esteban
47113;Pedrosa del Rey
47114;Peñafiel
47115;Peñaflor de Hornija
47116;Pesquera de Duero
47117;Piña de Esgueva
47118;Piñel de Abajo
47119;Piñel de Arriba
47121;Pollos
47122;Portillo
47123;Pozal de Gallinas
47124;Pozaldez
47125;Pozuelo de la Orden
47126;Puras
47127;Quintanilla de Arriba
47129;Quintanilla de Onésimo
47130;Quintanilla de Trigueros
47128;Quintanilla del Molar
47131;Rábano
47132;Ramiro
47133;Renedo de Esgueva
47134;Roales de Campos
47135;Robladillo
47137;Roturas
47138;Rubí de Bracamonte
47139;Rueda
47140;Saelices de Mayorga
47141;Salvador de Zapardiel
47142;San Cebrián de Mazote
47143;San Llorente
47144;San Martín de Valvení
47145;San Miguel del Arroyo
47146;San Miguel del Pino
47147;San Pablo de la Moraleja
47148;San Pedro de Latarce
47149;San Pelayo
47150;San Román de Hornija
47151;San Salvador
47156;San Vicente del Palacio
47152;Santa Eufemia del Arroyo
47153;Santervás de Campos
47154;Santibáñez de Valcorba
47155;Santovenia de Pisuerga
47157;Sardón de Duero
47158;Seca, La
47159;Serrada
47160;Siete Iglesias de Trabancos
47161;Simancas
47162;Tamariz de Campos
47163;Tiedra
47164;Tordehumos
47165;Tordesillas
47169;Torre de Esgueva
47170;Torre de Peñafiel
47166;Torrecilla de la Abadesa
47167;Torrecilla de la Orden
47168;Torrecilla de la Torre
47171;Torrelobatón
47172;Torrescárcela
47173;Traspinedo
47174;Trigueros del Valle
47175;Tudela de Duero
47176;Unión de Campos, La
47177;Urones de Castroponce
47178;Urueña
47179;Valbuena de Duero
47180;Valdearcos de la Vega
47181;Valdenebro de los Valles
47182;Valdestillas
47183;Valdunquillo
47186;Valladolid
47184;Valoria la Buena
47185;Valverde de Campos
47187;Vega de Ruiponce
47188;Vega de Valdetronco
47189;Velascálvaro
47190;Velilla
47191;Velliza
47192;Ventosa de la Cuesta
47193;Viana de Cega
47195;Villabáñez
47196;Villabaruz de Campos
47197;Villabrágima
47198;Villacarralón
47199;Villacid de Campos
47200;Villaco
47203;Villafrades de Campos
47204;Villafranca de Duero
47205;Villafrechós
47206;Villafuerte
47207;Villagarcía de Campos
47208;Villagómez la Nueva
47209;Villalán de Campos
47210;Villalar de los Comuneros
47211;Villalba de la Loma
47212;Villalba de los Alcores
47213;Villalbarba
47214;Villalón de Campos
47215;Villamuriel de Campos
47216;Villán de Tordesillas
47217;Villanubla
47218;Villanueva de Duero
47219;Villanueva de la Condesa
47220;Villanueva de los Caballeros
47221;Villanueva de los Infantes
47222;Villanueva de San Mancio
47223;Villardefrades
47224;Villarmentero de Esgueva
47225;Villasexmir
47226;Villavaquerín
47227;Villavellid
47228;Villaverde de Medina
47229;Villavicencio de los Caballeros
47194;Viloria
47230;Wamba
47231;Zaratán
47232;Zarza, La
48001;Abadiño
48002;Abanto y Ciérvana-Abanto Zierbena
48911;Ajangiz
48912;Alonsotegi
48003;Amorebieta-Etxano
48004;Amoroto
48005;Arakaldo
48006;Arantzazu
48093;Areatza
48009;Arrankudiaga
48914;Arratzu
48010;Arrieta
48011;Arrigorriaga
48023;Artea
48008;Artzentales
48091;Atxondo
48070;Aulesti
48012;Bakio
48090;Balmaseda
48013;Barakaldo
48014;Barrika
48015;Basauri
48092;Bedia
48016;Berango
48017;Bermeo
48018;Berriatua
48019;Berriz
48020;Bilbao
48021;Busturia
48901;Derio
48026;Dima
48027;Durango
48028;Ea
48031;Elantxobe
48032;Elorrio
48902;Erandio
48033;Ereño
48034;Ermua
48079;Errigoiti
48029;Etxebarri
48030;Etxebarria
48906;Forua
48035;Fruiz
48036;Galdakao
48037;Galdames
48038;Gamiz-Fika
48039;Garai
48040;Gatika
48041;Gautegiz Arteaga
48046;Gernika-Lumo
48044;Getxo
48047;Gizaburuaga
48042;Gordexola
48043;Gorliz
48045;Güeñes
48048;Ibarrangelu
48094;Igorre
48049;Ispaster
48910;Iurreta
48050;Izurtza
48022;Karrantza Harana/Valle de Carranza
48907;Kortezubi
48051;Lanestosa
48052;Larrabetzu
48053;Laukiz
48054;Leioa
48057;Lekeitio
48055;Lemoa
48056;Lemoiz
48081;Lezama
48903;Loiu
48058;Mallabia
48059;Mañaria
48060;Markina-Xemein
48061;Maruri-Jatabe
48062;Mendata
48063;Mendexa
48064;Meñaka
48066;Morga
48068;Mundaka
48069;Mungia
48007;Munitibar-Arbatzegi Gerrikaitz
48908;Murueta
48071;Muskiz
48067;Muxika
48909;Nabarniz
48073;Ondarroa
48075;Orozko
48083;Ortuella
48072;Otxandio
48077;Plentzia
48078;Portugalete
48082;Santurtzi
48084;Sestao
48904;Sondika
48085;Sopela
48086;Sopuerta
48076;Sukarrieta
48087;Trucios-Turtzioz
48088;Ubide
48065;Ugao-Miraballes
48089;Urduliz
48074;Urduña/Orduña
48080;Valle de Trápaga-Trapagaran
48095;Zaldibar
48096;Zalla
48905;Zamudio
48097;Zaratamo
48024;Zeanuri
48025;Zeberio
48913;Zierbena
48915;Ziortza-Bolibar
49002;Abezames
49003;Alcañices
49004;Alcubilla de Nogales
49005;Alfaraz de Sayago
49006;Algodre
49007;Almaraz de Duero
49008;Almeida de Sayago
49009;Andavías
49010;Arcenillas
49011;Arcos de la Polvorosa
49012;Argañín
49013;Argujillo
49014;Arquillinos
49015;Arrabalde
49016;Aspariegos
49017;Asturianos
49018;Ayoó de Vidriales
49019;Barcial del Barco
49020;Belver de los Montes
49021;Benavente
49022;Benegiles
49023;Bermillo de Sayago
49024;Bóveda de Toro, La
49025;Bretó
49026;Bretocino
49027;Brime de Sog
49028;Brime de Urz
49029;Burganes de Valverde
49030;Bustillo del Oro
